Ref,Val,Package,PosX,PosY,Rot,Side
"J1","XF2M-3315-1A","CONN_ED097OC4",113.575000,-96.866750,0.000000,top
"J2","AXE644224A","AXE644224A",113.588000,-114.950000,0.000000,top
